レース馬番ID,レースID,レース日付,開催回数,競馬場コード,競馬場名,開催日数,競争条件,レース記号/[抽],レース記号/(馬齢),レース記号/牝,レース記号/(父),レース記号/(別定),レース記号/(混),レース記号/(ハンデ),レース記号/(抽),レース記号/(市),レース記号/(定量),レース記号/牡,レース記号/関東配布馬,レース記号/(指),レース記号/関西配布馬,レース記号/九州産馬,レース記号/見習騎手,レース記号/せん,レース記号/(国際),レース記号/[指],レース記号/(特指),レース番号,重賞回次,レース名,リステッド・重賞競走,障害区分,芝・ダート区分,芝・ダート区分2,右左回り・直線区分,内・外・襷区分,距離(m),天候,馬場状態1,馬場状態2,発走時刻,着順,着順注記,枠番,馬番,馬名,性別,馬齢,斤量,騎手,タイム,着差,1コーナー,2コーナー,3コーナー,4コーナー,上り,単勝,人気,馬体重,場体重増減,東西・外国・地方区分,調教師,馬主,賞金(万円)
19860101010807,198601010108,1986-06-07,1,1,札幌,1,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,ニセコ特別 ,,,ダート,,右,,1500,晴,良,,15:15,9.0,,6,7,コバノリッチ,牡,4,55.0,加賀武見,1:33.8,クビ,,2.0,2.0,4.0,40.2,14.4,6.0,448.0,-2.0,東,阿部新生,小林昌雄,
19860101010808,198601010108,1986-06-07,1,1,札幌,1,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,ニセコ特別 ,,,ダート,,右,,1500,晴,良,,15:15,10.0,,7,8,メイショウサンダー,牡,5,57.0,丸山雅夫,1:33.8,アタマ,,7.0,9.0,10.0,39.2,25.7,9.0,470.0,-2.0,西,高橋成忠,松本好雄,
19860101010802,198601010108,1986-06-07,1,1,札幌,1,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,8,,ニセコ特別 ,,,ダート,,右,,1500,晴,良,,15:15,11.0,,2,2,ゲイルシロー,牡,4,55.0,増田久,1:34.9,7,,7.0,9.0,11.0,40.3,34.3,10.0,462.0,10.0,東,見上恒芳,西山正行,
19860101010908,198601010109,1986-06-07,1,1,札幌,1,4歳以上900万下,,,,,(別定),,,,,,,,,,,,,,,,9,,白樺賞 ,,,ダート,,右,,2000,晴,良,,15:50,1.0,,7,8,タニワカタイショウ,牡,6,57.0,鹿戸雄一,2:04.2,,10.0,8.0,5.0,2.0,37.9,5.6,3.0,494.0,4.0,東,久保田金,谷口好雄,890.0
19860101010905,198601010109,1986-06-07,1,1,札幌,1,4歳以上900万下,,,,,(別定),,,,,,,,,,,,,,,,9,,白樺賞 ,,,ダート,,右,,2000,晴,良,,15:50,2.0,,5,5,アイアンシロー,牡,5,57.0,蓑田早人,2:05.0,5,2.0,2.0,2.0,2.0,39.1,8.8,7.0,504.0,-2.0,東,森末之助,西山正行,360.0
19860101010903,198601010109,1986-06-07,1,1,札幌,1,4歳以上900万下,,,,,(別定),,,,,,,,,,,,,,,,9,,白樺賞 ,,,ダート,,右,,2000,晴,良,,15:50,3.0,,3,3,イブキランパート,牡,5,57.0,松本達也,2:05.7,4,10.0,8.0,6.0,5.0,39.3,27.7,10.0,482.0,8.0,西,中尾正,伊吹,220.0
19860101010911,198601010109,1986-06-07,1,1,札幌,1,4歳以上900万下,,,,,(別定),,,,,,,,,,,,,,,,9,,白樺賞 ,,,ダート,,右,,2000,晴,良,,15:50,4.0,,8,11,アスコットルーラ,牡,6,57.0,五十嵐忠,2:05.8,1/2,5.0,5.0,3.0,2.0,39.7,4.1,1.0,500.0,2.0,西,清水久雄,淀牧場,130.0
19860101010904,198601010109,1986-06-07,1,1,札幌,1,4歳以上900万下,,,,,(別定),,,,,,,,,,,,,,,,9,,白樺賞 ,,,ダート,,右,,2000,晴,良,,15:50,5.0,,4,4,サイコーロマン,牝,5,55.0,田島良保,2:05.9,1/2,5.0,5.0,10.0,6.0,39.2,5.1,2.0,482.0,0.0,西,浜田光正,中村,89.0
19860101010902,198601010109,1986-06-07,1,1,札幌,1,4歳以上900万下,,,,,(別定),,,,,,,,,,,,,,,,9,,白樺賞 ,,,ダート,,右,,2000,晴,良,,15:50,6.0,,2,2,ダイゼンオー,牡,6,57.0,松田幸春,2:06.2,1.3/4,9.0,8.0,6.0,8.0,39.8,6.6,4.0,502.0,0.0,西,太宰義人,大塚弘美,
19860101010909,198601010109,1986-06-07,1,1,札幌,1,4歳以上900万下,,,,,(別定),,,,,,,,,,,,,,,,9,,白樺賞 ,,,ダート,,右,,2000,晴,良,,15:50,7.0,,7,9,ヤンキースシチー,牡,7,56.0,的場均,2:06.3,3/4,2.0,2.0,3.0,6.0,40.3,23.6,9.0,494.0,-2.0,東,見上恒芳,友駿ホースクラブ,
19860101010907,198601010109,1986-06-07,1,1,札幌,1,4歳以上900万下,,,,,(別定),,,,,,,,,,,,,,,,9,,白樺賞 ,,,ダート,,右,,2000,晴,良,,15:50,8.0,,6,7,ホクトフレンド,牡,5,57.0,柴田政人,2:06.3,ハナ,7.0,5.0,6.0,8.0,39.9,7.6,6.0,456.0,-4.0,東,中野隆良,森滋,
19860101010910,198601010109,1986-06-07,1,1,札幌,1,4歳以上900万下,,,,,(別定),,,,,,,,,,,,,,,,9,,白樺賞 ,,,ダート,,右,,2000,晴,良,,15:50,9.0,,8,10,マルトヨグリーン,牡,6,57.0,佐藤吉勝,2:06.6,2,7.0,8.0,1.0,1.0,40.7,6.6,5.0,472.0,0.0,東,坂本栄三,前田豊,
19860101010906,198601010109,1986-06-07,1,1,札幌,1,4歳以上900万下,,,,,(別定),,,,,,,,,,,,,,,,9,,白樺賞 ,,,ダート,,右,,2000,晴,良,,15:50,10.0,,6,6,マックスポート,牡,6,57.0,原昌久,2:07.9,8,2.0,2.0,10.0,10.0,41.3,36.7,11.0,454.0,-2.0,東,本郷一彦,ターフ・スポート,
19860101010901,198601010109,1986-06-07,1,1,札幌,1,4歳以上900万下,,,,,(別定),,,,,,,,,,,,,,,,9,,白樺賞 ,,,ダート,,右,,2000,晴,良,,15:50,11.0,,1,1,ホクテンサファイア,牝,6,55.0,郷原洋行,2:10.4,大,1.0,1.0,6.0,11.0,44.0,14.0,8.0,478.0,20.0,東,畠山重則,小川幸助,
19860101011002,198601010110,1986-06-07,1,1,札幌,1,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,ダート,,右,,1200,晴,良,,16:20,1.0,,2,2,ヒゼンダイオー,牡,5,57.0,的場均,1:11.7,,,,1.0,1.0,37.8,2.9,1.0,472.0,-2.0,東,柄崎義信,原田擴増,510.0
19860101011014,198601010110,1986-06-07,1,1,札幌,1,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,ダート,,右,,1200,晴,良,,16:20,2.0,,8,14,サクラホマレオー,牡,6,57.0,小島太,1:12.3,3.1/2,,,3.0,3.0,38.2,3.8,2.0,468.0,0.0,東,境勝太郎,さくらコマース,200.0
19860101011012,198601010110,1986-06-07,1,1,札幌,1,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,ダート,,右,,1200,晴,良,,16:20,3.0,,7,12,ベルブレゾン,牡,5,57.0,田面木博,1:12.5,1.1/4,,,8.0,5.0,37.5,5.6,3.0,434.0,-4.0,東,鴨田次男,薄井勝造,130.0
19860101011008,198601010110,1986-06-07,1,1,札幌,1,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,ダート,,右,,1200,晴,良,,16:20,4.0,,5,8,マチカネツーテン,セ,6,57.0,本田優,1:12.6,1/2,,,7.0,5.0,37.9,21.7,7.0,442.0,4.0,西,清水出美,細川益男,77.0
19860101011006,198601010110,1986-06-07,1,1,札幌,1,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,ダート,,右,,1200,晴,良,,16:20,5.0,,4,6,ニッポーダイアナ,牝,6,55.0,郷原洋行,1:13.3,4,,,2.0,2.0,39.3,6.8,4.0,470.0,8.0,東,佐々木猛,山石祐一,51.0
19860101011009,198601010110,1986-06-07,1,1,札幌,1,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,ダート,,右,,1200,晴,良,,16:20,6.0,,6,9,ファイブフランス,牝,5,55.0,大塚栄三,1:13.4,クビ,,,3.0,4.0,39.3,19.3,6.0,442.0,6.0,東,田中朋次,菅原吾一,
19860101011007,198601010110,1986-06-07,1,1,札幌,1,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,ダート,,右,,1200,晴,良,,16:20,7.0,,5,7,ダイナカレーニナ,牝,4,53.0,柴田政人,1:14.0,3.1/2,,,5.0,5.0,39.7,7.2,5.0,450.0,-8.0,東,畠山重則,社台レースホース,
19860101011013,198601010110,1986-06-07,1,1,札幌,1,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,ダート,,右,,1200,晴,良,,16:20,8.0,,8,13,アローフアスト,牝,5,55.0,斉藤博美,1:14.3,2,,,8.0,9.0,39.4,22.7,8.0,428.0,-6.0,西,斉藤義美,矢野文雄,
19860101011010,198601010110,1986-06-07,1,1,札幌,1,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,ダート,,右,,1200,晴,良,,16:20,9.0,,6,10,クリヤーファスト,牝,5,55.0,猿橋重利,1:14.4,1/2,,,12.0,10.0,39.1,42.3,11.0,438.0,4.0,西,荻野光男,勢戸澄雄,
19860101011005,198601010110,1986-06-07,1,1,札幌,1,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,ダート,,右,,1200,晴,良,,16:20,10.0,,4,5,シメニカイザー,牡,4,55.0,佐藤吉勝,1:14.6,1.1/4,,,12.0,10.0,39.3,51.7,12.0,474.0,10.0,東,梶与四松,福士辰雄,
19860101011011,198601010110,1986-06-07,1,1,札幌,1,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,ダート,,右,,1200,晴,良,,16:20,11.0,,7,11,カルストンアリジェ,牝,5,55.0,松田幸春,1:14.6,ハナ,,,14.0,14.0,38.6,82.0,14.0,422.0,-8.0,西,大根田裕,清水貞光,
19860101011004,198601010110,1986-06-07,1,1,札幌,1,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,ダート,,右,,1200,晴,良,,16:20,12.0,,3,4,リアルレディー,牝,5,55.0,稲葉的海,1:15.0,2.1/2,,,10.0,10.0,39.9,72.0,13.0,468.0,2.0,西,鹿戸明,逸見利和,
19860101011003,198601010110,1986-06-07,1,1,札幌,1,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,ダート,,右,,1200,晴,良,,16:20,13.0,,3,3,タマペティンゴ,牡,5,57.0,古小路重,1:15.4,2.1/2,,,10.0,10.0,40.3,28.3,9.0,488.0,-2.0,西,夏村辰男,玉井政夫,
19860101011001,198601010110,1986-06-07,1,1,札幌,1,4歳以上400万下,,(馬齢),,,,,,,,,,,,,,,,,,,10,,4歳以上400万下,,,ダート,,右,,1200,晴,良,,16:20,14.0,,1,1,ブルーグレース,牝,5,55.0,栗田伸一,1:15.7,1.3/4,,,5.0,8.0,41.3,32.2,10.0,446.0,6.0,西,武田文吾,竹崎大晃,
19860101020102,198601010201,1986-06-08,1,1,札幌,2,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,11:35,1.0,,2,2,ロイヤルミユキ,牝,4,53.0,田島良保,1:54.9,,4.0,3.0,2.0,1.0,38.9,1.4,1.0,480.0,12.0,西,田中耕太,藤田浩,390.0
19860101020103,198601010201,1986-06-08,1,1,札幌,2,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,11:35,2.0,,3,3,モガミソロン,牝,4,53.0,原昌久,1:55.2,1.3/4,4.0,5.0,5.0,3.0,38.9,9.6,4.0,494.0,0.0,東,本郷重彦,早坂太吉,160.0
19860101020105,198601010201,1986-06-08,1,1,札幌,2,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,11:35,3.0,,5,5,フジミワールド,牡,4,55.0,鹿戸雄一,1:57.2,大,4.0,5.0,5.0,4.0,40.9,7.3,3.0,450.0,8.0,東,中尾銑治,大森策郎,98.0
19860101020101,198601010201,1986-06-08,1,1,札幌,2,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,11:35,4.0,,1,1,ハリケーンマリ,牝,4,53.0,小谷内秀,1:57.3,1/2,2.0,1.0,1.0,2.0,41.5,4.3,2.0,500.0,0.0,西,戸山為夫,堂島和夫,59.0
19860101020106,198601010201,1986-06-08,1,1,札幌,2,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,11:35,5.0,,6,6,ラガーセクレタリー,牡,4,55.0,猿橋重利,1:57.5,1.1/2,3.0,3.0,2.0,5.0,41.4,27.4,6.0,518.0,-2.0,西,大久保正,奥村啓二,39.0
19860101020104,198601010201,1986-06-08,1,1,札幌,2,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,11:35,6.0,,4,4,メイショウミラクル,牡,4,55.0,丸山雅夫,1:58.2,4,7.0,7.0,7.0,6.0,41.6,11.9,5.0,480.0,0.0,西,高橋成忠,松本好雄,
19860101020107,198601010201,1986-06-08,1,1,札幌,2,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳未勝利,,,ダート,,右,,1800,晴,良,,11:35,7.0,,7,7,タイシンレイカ,牝,4,50.0,松永幹夫,2:01.5,大,1.0,2.0,2.0,7.0,45.4,46.4,7.0,458.0,4.0,西,山本正司,佐井旭生,
19860101020210,198601010202,1986-06-08,1,1,札幌,2,3歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,2,,3歳新馬,,,ダート,,右,,1000,晴,良,,12:05,1.0,,8,10,モガミウェー,牡,3,53.0,原昌久,1:00.7,,,,1.0,1.0,37.0,9.4,3.0,454.0,0.0,東,本郷重彦,早坂太吉,480.0
19860101020202,198601010202,1986-06-08,1,1,札幌,2,3歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,2,,3歳新馬,,,ダート,,右,,1000,晴,良,,12:05,2.0,,2,2,ガルダンサー,牡,3,53.0,木藤隆行,1:00.7,クビ,,,2.0,2.0,36.8,1.9,1.0,490.0,0.0,東,久恒久夫,小畑安雄,190.0
19860101020203,198601010202,1986-06-08,1,1,札幌,2,3歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,2,,3歳新馬,,,ダート,,右,,1000,晴,良,,12:05,3.0,,3,3,エーコートランス,牡,3,53.0,猿橋重利,1:00.9,1.1/4,,,7.0,5.0,35.9,17.9,7.0,432.0,0.0,西,安田伊佐,池内賢市,120.0
19860101020207,198601010202,1986-06-08,1,1,札幌,2,3歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,2,,3歳新馬,,,ダート,,右,,1000,晴,良,,12:05,4.0,,7,7,ウエスタンラッパ,牡,3,53.0,柏崎正次,1:01.0,1/2,,,5.0,5.0,36.3,11.4,6.0,456.0,0.0,東,古賀末喜,西川,72.0
19860101020206,198601010202,1986-06-08,1,1,札幌,2,3歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,2,,3歳新馬,,,ダート,,右,,1000,晴,良,,12:05,5.0,,6,6,チョウカイデュール,牡,3,53.0,柴田政人,1:01.6,3.1/2,,,3.0,3.0,37.2,3.6,2.0,440.0,0.0,東,相川勝敏,新田嘉一,48.0
19860101020204,198601010202,1986-06-08,1,1,札幌,2,3歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,2,,3歳新馬,,,ダート,,右,,1000,晴,良,,12:05,6.0,,4,4,モガミランザン,牡,3,53.0,小島太,1:01.8,1.1/4,,,5.0,3.0,37.0,9.6,4.0,442.0,0.0,西,太宰義人,早坂太吉,
19860101020201,198601010202,1986-06-08,1,1,札幌,2,3歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,2,,3歳新馬,,,ダート,,右,,1000,晴,良,,12:05,7.0,,1,1,リアルイチバン,牡,3,53.0,鹿戸雄一,1:03.0,7,,,3.0,5.0,38.6,10.6,5.0,460.0,0.0,西,鹿戸幸治,逸見利和,
19860101020208,198601010202,1986-06-08,1,1,札幌,2,3歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,2,,3歳新馬,,,ダート,,右,,1000,晴,良,,12:05,8.0,,7,8,ハドソンターフ,牡,3,53.0,田面木博,1:03.5,3,,,7.0,8.0,38.4,50.6,9.0,496.0,0.0,東,栗田博憲,佐藤重治,
19860101020209,198601010202,1986-06-08,1,1,札幌,2,3歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,2,,3歳新馬,,,ダート,,右,,1000,晴,良,,12:05,9.0,,8,9,キクノキルシェ,牝,3,53.0,池田雄彦,1:03.9,2.1/2,,,10.0,10.0,37.9,65.1,10.0,450.0,0.0,西,安藤正敏,佐々木幸子,
19860101020205,198601010202,1986-06-08,1,1,札幌,2,3歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,2,,3歳新馬,,,ダート,,右,,1000,晴,良,,12:05,10.0,,5,5,カリブルーラ,牡,3,50.0,横山典弘,1:04.1,1.1/2,,,9.0,9.0,38.7,29.5,8.0,416.0,0.0,東,和田正道,出口牧場,
19860101020307,198601010203,1986-06-08,1,1,札幌,2,4歳以上オープン,[抽],,,,(別定),,,,,,,,,,,,,,,,3,,4歳以上オープン,,,ダート,,右,,1800,晴,良,,13:05,1.0,,6,7,ミトモスイセイ,牡,5,62.0,郷原洋行,1:53.2,,3.0,2.0,1.0,1.0,39.2,1.6,1.0,508.0,2.0,東,尾形盛次,福永真,470.0
19860101020305,198601010203,1986-06-08,1,1,札幌,2,4歳以上オープン,[抽],,,,(別定),,,,,,,,,,,,,,,,3,,4歳以上オープン,,,ダート,,右,,1800,晴,良,,13:05,2.0,,5,5,ロータリーアイドル,牡,4,56.0,鹿戸雄一,1:53.5,2,3.0,2.0,2.0,2.0,39.5,4.4,2.0,498.0,8.0,東,中尾銑治,谷口大明,190.0
19860101020311,198601010203,1986-06-08,1,1,札幌,2,4歳以上オープン,[抽],,,,(別定),,,,,,,,,,,,,,,,3,,4歳以上オープン,,,ダート,,右,,1800,晴,良,,13:05,3.0,,8,11,ビンチトール,牡,4,55.0,小島太,1:55.0,9,6.0,6.0,3.0,3.0,40.6,7.5,3.0,478.0,8.0,東,矢野照正,中村聖,120.0
19860101020302,198601010203,1986-06-08,1,1,札幌,2,4歳以上オープン,[抽],,,,(別定),,,,,,,,,,,,,,,,3,,4歳以上オープン,,,ダート,,右,,1800,晴,良,,13:05,4.0,,2,2,ジーベンターボ,牝,4,53.0,津曲浩二,1:55.0,ハナ,1.0,2.0,5.0,4.0,40.3,21.5,6.0,438.0,10.0,東,斎藤籌敬,節春良,71.0
19860101020308,198601010203,1986-06-08,1,1,札幌,2,4歳以上オープン,[抽],,,,(別定),,,,,,,,,,,,,,,,3,,4歳以上オープン,,,ダート,,右,,1800,晴,良,,13:05,5.0,,7,8,アイチキンザン,牡,4,55.0,稲葉的海,1:55.1,1/2,8.0,8.0,9.0,8.0,39.9,42.9,10.0,454.0,-6.0,西,吉田三郎,金山一郎,47.0
19860101020310,198601010203,1986-06-08,1,1,札幌,2,4歳以上オープン,[抽],,,,(別定),,,,,,,,,,,,,,,,3,,4歳以上オープン,,,ダート,,右,,1800,晴,良,,13:05,6.0,,8,10,セントダーバン,牡,5,57.0,田面木博,1:55.2,3/4,8.0,8.0,7.0,6.0,40.2,24.0,8.0,454.0,-2.0,東,久保田敏,美浦商事,
19860101020306,198601010203,1986-06-08,1,1,札幌,2,4歳以上オープン,[抽],,,,(別定),,,,,,,,,,,,,,,,3,,4歳以上オープン,,,ダート,,右,,1800,晴,良,,13:05,7.0,,6,6,ゴーホー,牡,7,58.0,柴田政人,1:55.4,1.1/2,10.0,10.0,9.0,9.0,40.2,10.3,4.0,466.0,8.0,西,伊藤雄二,細川益男,
19860101020304,198601010203,1986-06-08,1,1,札幌,2,4歳以上オープン,[抽],,,,(別定),,,,,,,,,,,,,,,,3,,4歳以上オープン,,,ダート,,右,,1800,晴,良,,13:05,8.0,,4,4,シロキタタロー,牡,4,52.0,松永幹夫,1:55.5,クビ,10.0,11.0,11.0,10.0,39.8,62.9,11.0,430.0,8.0,西,中尾謙太,小西勇,
19860101020309,198601010203,1986-06-08,1,1,札幌,2,4歳以上オープン,[抽],,,,(別定),,,,,,,,,,,,,,,,3,,4歳以上オープン,,,ダート,,右,,1800,晴,良,,13:05,9.0,,7,9,ウイークワン,牡,4,55.0,大久保光,1:55.7,3/4,6.0,7.0,5.0,5.0,41.0,21.6,7.0,454.0,0.0,西,大久保正,奥村照夫,
19860101020303,198601010203,1986-06-08,1,1,札幌,2,4歳以上オープン,[抽],,,,(別定),,,,,,,,,,,,,,,,3,,4歳以上オープン,,,ダート,,右,,1800,晴,良,,13:05,10.0,,3,3,シャンデリアライト,牝,4,53.0,宮田仁,1:57.3,10,2.0,1.0,3.0,6.0,42.9,28.2,9.0,440.0,-10.0,東,大久保良,高山澄子,
19860101020301,198601010203,1986-06-08,1,1,札幌,2,4歳以上オープン,[抽],,,,(別定),,,,,,,,,,,,,,,,3,,4歳以上オープン,,,ダート,,右,,1800,晴,良,,13:05,11.0,,1,1,ヤマブキイチバン,牡,4,55.0,猿橋重利,1:57.6,2,3.0,2.0,7.0,11.0,42.6,19.6,5.0,468.0,4.0,西,湯浅三郎,木田喜治,
19860101020409,198601010204,1986-06-08,1,1,札幌,2,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,右,,1500,晴,良,,13:35,1.0,,8,9,カシワグローイング,牡,4,55.0,郷原洋行,1:33.2,,,2.0,1.0,1.0,38.6,7.5,4.0,530.0,0.0,東,梶与四松,柏倉和子,390.0
19860101020410,198601010204,1986-06-08,1,1,札幌,2,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,右,,1500,晴,良,,13:35,2.0,,8,10,テイオーグリフォン,牡,4,55.0,蓑田早人,1:33.7,3,,3.0,2.0,2.0,39.1,3.0,2.0,470.0,0.0,東,森安弘昭,古岡秀人,160.0
19860101020408,198601010204,1986-06-08,1,1,札幌,2,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,右,,1500,晴,良,,13:35,3.0,,7,8,プリティチェリー,牝,4,53.0,猿橋重利,1:34.4,4,,4.0,3.0,3.0,39.6,16.1,8.0,456.0,8.0,西,大久保石,グランド牧場,98.0
19860101020407,198601010204,1986-06-08,1,1,札幌,2,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,右,,1500,晴,良,,13:35,4.0,,7,7,ボールドワン,牝,4,53.0,柴田政人,1:35.1,4,,4.0,5.0,4.0,40.0,3.0,1.0,442.0,-4.0,西,柴田不二,足立勇,59.0
19860101020405,198601010204,1986-06-08,1,1,札幌,2,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,右,,1500,晴,良,,13:35,5.0,,5,5,アムールドカール,牝,4,53.0,松田幸春,1:36.6,9,,10.0,8.0,8.0,40.4,5.1,3.0,470.0,10.0,西,新井仁,浜田豊,39.0
19860101020401,198601010204,1986-06-08,1,1,札幌,2,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,右,,1500,晴,良,,13:35,6.0,,1,1,アンティーブ,牝,4,53.0,田面木博,1:36.7,クビ,,7.0,8.0,9.0,40.6,16.0,7.0,466.0,0.0,東,畠山重則,柴原榮,
19860101020404,198601010204,1986-06-08,1,1,札幌,2,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,右,,1500,晴,良,,13:35,7.0,,4,4,レーザーシロー,牝,4,53.0,国兼正浩,1:37.1,2.1/2,,7.0,6.0,4.0,41.9,13.1,5.0,,,東,見上恒芳,西山正行,
19860101020403,198601010204,1986-06-08,1,1,札幌,2,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,右,,1500,晴,良,,13:35,8.0,,3,3,ポートネイティブ,牡,4,55.0,丸山雅夫,1:37.5,2.1/2,,4.0,6.0,6.0,42.2,23.1,9.0,448.0,8.0,西,高橋成忠,水戸カツ子,
19860101020406,198601010204,1986-06-08,1,1,札幌,2,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,右,,1500,晴,良,,13:35,9.0,,6,6,ホクトガルーダ,牝,4,53.0,津曲浩二,1:38.7,7,,1.0,3.0,6.0,43.8,14.2,6.0,452.0,0.0,東,柄崎義信,北斗牧場,
19860101020402,198601010204,1986-06-08,1,1,札幌,2,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,右,,1500,晴,良,,13:35,10.0,,2,2,ニシノサリー,牝,4,53.0,栗田伸一,1:40.2,9,,7.0,10.0,10.0,43.7,33.9,10.0,434.0,0.0,西,田所秀雄,西山正行,
19860101020504,198601010205,1986-06-08,1,1,札幌,2,4歳以上400万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,5,,4歳以上400万下,,,ダート,,右,,1500,晴,良,,14:05,1.0,,4,4,ウメノカチドキ,牝,5,52.0,松永幹夫,1:32.6,,,1.0,1.0,1.0,39.4,2.7,1.0,450.0,12.0,西,安藤正敏,初田豊,510.0
19860101020505,198601010205,1986-06-08,1,1,札幌,2,4歳以上400万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,5,,4歳以上400万下,,,ダート,,右,,1500,晴,良,,14:05,2.0,,5,5,アズマビワコ,牝,4,53.0,田島良保,1:32.7,3/4,,12.0,10.0,6.0,37.8,6.4,3.0,444.0,4.0,西,田中耕太,勢田正夫,200.0
19860101020508,198601010205,1986-06-08,1,1,札幌,2,4歳以上400万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,5,,4歳以上400万下,,,ダート,,右,,1500,晴,良,,14:05,3.0,,6,8,リックナポリ,牝,6,55.0,本田優,1:32.9,1.1/2,,10.0,7.0,6.0,38.4,9.3,4.0,420.0,-2.0,西,庄野穂積,斎藤義治,130.0
19860101020512,198601010205,1986-06-08,1,1,札幌,2,4歳以上400万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,5,,4歳以上400万下,,,ダート,,右,,1500,晴,良,,14:05,4.0,,8,12,トウヤイメージ,牝,5,55.0,柏崎正次,1:33.1,1.1/2,,4.0,2.0,2.0,39.6,3.9,2.0,460.0,0.0,東,古賀末喜,高木敏盛,77.0
19860101020506,198601010205,1986-06-08,1,1,札幌,2,4歳以上400万下,,(馬齢),牝,,,,,,,,,,,,,,,,,,5,,4歳以上400万下,,,ダート,,右,,1500,晴,良,,14:05,5.0,,5,6,マルゼンカツラ,牝,5,55.0,松田幸春,1:33.4,1.3/4,,6.0,4.0,3.0,39.7,60.7,12.0,488.0,28.0,西,土門一美,池田豊治,51.0
